organism_name,condition,timepoint_label,timepoint_hours,locus_tag,gene_name,log2fc_rna,padj_rna,expression_status_rna,log2fc_prot,padj_prot,expression_status_prot,category,category_compact
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00305,,0.2907934043084643,0.5036135096484999,not_significant,0.289246877034507,0.929348880347118,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_17370,rlmB,0.2904864669898179,0.6063648338041648,not_significant,-0.0755456288655605,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00535,gmk,-0.2897689595023625,0.4868045892126975,not_significant,-0.44779904683431,0.551396494622396,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15055,thrB,0.2896642720810796,0.3192822555692149,not_significant,-0.238911310831707,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07805,xdhA,-0.2890490098529949,0.717330661817781,not_significant,-0.15073267618815,0.961548990561728,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00900,,0.2882134779118466,0.5026232926808304,not_significant,0.40426762898763,0.971092374161081,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13755,,-0.2881459936093702,0.5446033339704172,not_significant,-0.226088205973307,0.94576612231392,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05955,cspE,0.2865445586010688,0.7177039368462761,not_significant,-0.249839782714843,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_02370,,-0.286423308688029,0.3123614785853792,not_significant,-0.0732301076253253,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_11295,,-0.2860522454662584,0.5577663323896603,not_significant,0.46702512105306,0.434963621232566,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05330,ppnP,-0.2857996055170503,0.5961236884869063,not_significant,-0.152879079182946,0.962111486115077,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03860,,-0.285063880920875,0.6246963275456355,not_significant,0.166405995686849,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14540,ubiH,-0.2844032950723376,0.284726539655077,not_significant,0.215745290120443,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09960,,0.2837467170414962,0.6030752139508896,not_significant,0.162542343139649,0.962111486115077,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13465,ispG,0.2835378126174849,0.4639551146221849,not_significant,-0.502350489298503,0.739106027893852,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_08100,pheS,0.2835129279850213,0.493875098124664,not_significant,-0.0357646942138703,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07315,ispE,-0.2832223452068114,0.7021204110953735,not_significant,-0.714482625325527,0.934880775529688,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14200,,-0.2820677890175356,0.5570503652204959,not_significant,0.133471806844077,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16420,,-0.2816099385647493,0.720673231942037,not_significant,0.38078498840332,0.886464977274585,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05600,,-0.2810634111117358,0.5687922534348894,not_significant,0.562224070231123,0.292174548264122,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12480,,0.2802774385212892,0.6285552485252157,not_significant,-0.159735997517903,0.98043817628287,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04550,,0.2800998772279487,0.556760738409669,not_significant,0.12531534830729,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12455,,0.2800592942436228,0.4941716036185988,not_significant,-0.176594416300458,0.962111486115077,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07010,,0.2800033114098386,0.7549408076062485,not_significant,-0.279248555501303,0.942587611611671,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05555,,0.2799450059601988,0.3960164655392653,not_significant,-0.165915807088217,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_08045,,-0.2798215450319407,0.6209622464787131,not_significant,-0.132399876912434,0.980516823010817,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_RS17170,,0.2788085044180399,0.4035115963066111,not_significant,0.0122419993082699,0.996597184547162,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13230,ispH,0.2768600722853351,0.2853783293818479,not_significant,-0.44352912902832,0.978240273655947,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19565,coxB,-0.2768492078160892,0.5972128780533389,not_significant,-0.0458011627197258,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07675,,-0.2750061302547114,0.6063648338041648,not_significant,0.160793304443363,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14980,sodC,-0.2744469614586073,0.7983706517508706,not_significant,-0.0369911193847659,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09950,,-0.2737266258745278,0.7314055555419205,not_significant,-0.365963617960612,0.785550026276062,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09825,,-0.2732313957254914,0.7896865682933913,not_significant,0.402315775553379,0.745340073488328,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00930,yegD,0.2728730721373414,0.5422615592305003,not_significant,-0.0940488179524763,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05345,oxyR,0.2725854667367461,0.5809083509270992,not_significant,0.108736038208009,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06400,ruvA,0.2721489479010648,0.3559034266938418,not_significant,-0.311729431152347,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13675,aceA,-0.2719882327234539,0.8937240209815227,not_significant,-1.003449122111,0.333997785001805,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04830,map,0.2716598128868379,0.6502633793233851,not_significant,-0.332118352254233,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_08795,rluF,-0.2711373708326338,0.5664417085901381,not_significant,-0.146326065063476,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_02145,gpsA,0.2708654416292968,0.7373673147922429,not_significant,-0.250413258870443,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19820,gst5,0.2707532260124498,0.6264396890818391,not_significant,-0.414384841918945,0.785550026276062,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13985,,-0.2701194795523166,0.7521269445190304,not_significant,0.22697448730469,0.941559020438332,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00875,,0.2698993340285233,0.5185568151873741,not_significant,-0.122636159261068,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07495,hmgA,-0.2696285218106353,0.7828922453170319,not_significant,-0.154322306315104,0.980516823010817,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15805,phlC,0.2691527927991012,0.227830188989231,not_significant,-0.228187561035156,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01605,eutG,-0.2689196503501271,0.7025298300744197,not_significant,-0.03576914469401,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13025,ribE,0.2684781717293885,0.5773298580529909,not_significant,-0.21834437052409,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_02560,,-0.2679164677620645,0.4648436558907765,not_significant,0.251097361246744,0.91345091860959,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15870,ahcY,0.2676575696052649,0.7199163554625364,not_significant,-0.396448771158854,0.689942886026961,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03340,ydcN,-0.2673884771655879,0.5961236884869063,not_significant,0.0787054697672533,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07275,,0.2666680642254888,0.6345815437463768,not_significant,0.0418586730957033,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05820,,0.2660520859126078,0.563616575304459,not_significant,0.0414021809895813,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15370,btuF,0.2659956840947356,0.7397987593111641,not_significant,0.0667692820231116,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14620,,-0.2656310262512379,0.7878137143588707,not_significant,0.576767603556315,0.718958079901265,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06605,ymbA,0.2644327572074625,0.5308434373272493,not_significant,0.182017644246419,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18775,yceI,0.2643542386704197,0.5382434871773637,not_significant,0.263848622639974,0.934880775529688,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13615,yjfK,0.2642767180410587,0.6799035108547088,not_significant,-0.233114878336588,0.942587611611671,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06320,pheA,-0.2642019848673375,0.6686672551868784,not_significant,-0.467151641845701,0.947819262995491,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04600,recA,0.2642011544872575,0.492502072686388,not_significant,-0.335256576538086,0.770558109862846,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_08590,tmk,0.2641126545748044,0.6472267713881794,not_significant,-0.319753646850586,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03805,murA,0.2630707029159487,0.3930595950140439,not_significant,-0.249678293863931,0.941415843848847,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03270,rpoD,-0.2628433792001095,0.4856640617927906,not_significant,-0.39638582865397,0.742260063043476,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09300,mrdA,-0.2628217347591977,0.6220683505416407,not_significant,0.182196299235027,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16695,nqrC,0.2626040178408935,0.6697187996574531,not_significant,0.628988901774088,0.27849111986039,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01880,barA,0.2625012719806137,0.463313592527135,not_significant,0.347665150960286,0.604874049351264,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01805,yedI,0.2612773800208395,0.3125541464299788,not_significant,0.12226676940918,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06160,fadJ,0.2587518186889641,0.7755692906144503,not_significant,0.17027155558268,0.938240965107968,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04555,leuD,0.258392514398637,0.6642194424993403,not_significant,-1.04624112447103,0.370693609570993,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16350,yihG,0.2581217294079876,0.6599752495257543,not_significant,-0.084618886311854,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12390,ygfF,0.2578743213404612,0.6372115036323103,not_significant,-0.0033810933430999,0.998100950615445,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09970,yejK,0.2578365938075004,0.4244363262167815,not_significant,0.0507151285807292,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10835,tcsR,-0.2577957954589369,0.4735052671807982,not_significant,0.0492693583170603,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07130,ackA,-0.2576922995568537,0.4720853156603307,not_significant,-0.119237263997396,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13850,,-0.2566845499053653,0.5883547841084356,not_significant,-0.216189702351888,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05220,fliP,0.2566038134025272,0.6675307987099035,not_significant,0.614696502685544,0.434963621232566,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18860,,-0.2558324497065691,0.6075847702458145,not_significant,0.789287567138673,0.303485580925535,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18200,yeiP,-0.2556461120175418,0.5926034033450273,not_significant,-0.347665150960287,0.861313944177046,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05390,recX,0.2553396653118427,0.7061784333964869,not_significant,-0.370800654093423,0.94576612231392,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00790,mgtE,0.2552463864456731,0.4309501003263409,not_significant,0.327980041503906,0.743471987849068,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19280,gspD,-0.2540907475983855,0.678023635420168,not_significant,0.246828715006506,0.851778116386355,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06685,pepE,-0.2538046462554746,0.77755126651556,not_significant,-0.0473187764485677,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10365,ccoN,0.2528559844989737,0.6633719456805913,not_significant,0.112074534098306,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_08680,,-0.2528056814876809,0.6018172298243155,not_significant,0.168905258178713,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07465,dapE,0.2514376766136443,0.5486624378813753,not_significant,-0.181908289591471,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03380,,0.2511854920274134,0.8378472532701646,not_significant,0.152989705403643,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_02850,,-0.2510431878665305,0.6359394369917171,not_significant,0.556580861409505,0.303485580925535,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01015,,0.2510273717525827,0.8042906825450108,not_significant,0.784970601399743,0.273364580807332,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01935,rpe,0.250437152983904,0.482245132989738,not_significant,-0.044238408406578,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19880,parA,0.2503434123420234,0.4594400804505141,not_significant,-0.0145924886067705,0.996597184547162,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18295,hflX,-0.2493148248043317,0.5268814369609767,not_significant,-0.429416656494144,0.942587611611671,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09830,pulA,0.2491726700963799,0.7304226459493145,not_significant,0.177283604939776,0.962111486115077,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03315,uppP,0.2474784769403341,0.388147190036445,not_significant,0.328315099080402,0.745470491976882,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04900,rnhB,0.2472643653983131,0.6317488036134682,not_significant,-0.322661081949872,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12110,apbC,0.2472023845066918,0.4125978354439101,not_significant,-0.0885314941406241,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05085,fliS,-0.2471970767181798,0.5650841081398703,not_significant,-0.285799662272137,0.91345091860959,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15595,,-0.2467619319975073,0.8032062792061454,not_significant,0.15471076965332,0.938240965107968,not_significant,both_ns,both_ns
