experiment_id,organism,genus,omics_type,locus_tag,gene_name,product,gene_category,best_rank,direction,log2fc,padj,timepoint
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1541,rplO,50S ribosomal protein L15,Translation,3.0,up,1.527123041976508,0.048245384,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0172,ndhH,NADH dehydrogenase I subunit NdhH (chain 7 or delta),Carbohydrate metabolism,4.0,up,1.5211436037607788,0.032344023,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0580,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,Stress response and adaptation,4.0,down,-1.6963482519121085,0.029951532,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1090,lysA,diaminopimelate decarboxylase,Amino acid metabolism,5.0,down,-1.572958182588976,0.000376787,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1488,hisD,histidinol dehydrogenase,Amino acid metabolism,5.0,up,1.2522129953171752,0.035443688,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0043,flv3,flavoprotein involved in Mehler reaction,Carbohydrate metabolism,6.0,down,-1.2435943762277055,0.045951252,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0710,pstS,"phosphate ABC transporter, phosphate-binding protein PstS",Stress response and adaptation,6.0,up,1.1450666052075988,0.023397185,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0590,proA,glutamate-5-semialdehyde dehydrogenase,Amino acid metabolism,7.0,up,1.1423661853245393,0.040358156,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0769,glgC,glucose-1-phosphate adenylyltransferase,Carbohydrate metabolism,7.0,down,-1.1799763410083195,0.004970615,darkness
10.1128/spectrum.03275-22_dark_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0092,,conserved hypothetical protein,Unknown,8.0,down,-1.139270689404447,0.032316098,darkness
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0154,pedR,redox-responsive LuxR-type transcriptional regulator PedR,Regulatory functions,1.0,down,-2.2775594301401507,0.043214378,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1594,ho1,heme oxygenase,Coenzyme metabolism,1.0,up,1.7836921831250754,0.014690724,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0202,rplJ,50S ribosomal protein L10,Stress response and adaptation,2.0,up,1.434492892825133,0.038376971,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1658,dnaX,"DNA polymerase III, gamma and tau subunits",Replication and repair,2.0,down,-2.0853825210030195,0.044249344,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0042,flv1,flavoprotein involved in Mehler reaction,Carbohydrate metabolism,3.0,up,1.3364717812510647,0.012142631,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1287,zipN,cell division protein ZipN,Cell cycle and division,3.0,down,-2.0599201469252955,0.046005149,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0187,argS,arginine--tRNA ligase,Translation,4.0,up,1.3249645155090533,0.009588305,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0573,cyabrB2,AbrB-like transcriptional regulator involved in photosynthesis regulation,Photosynthesis,4.0,down,-2.0440214337107165,0.034226177,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0073,sufB,"ABC transporter involved in Fe-S cluster assembly, permease component",Coenzyme metabolism,5.0,up,1.1997568071140217,0.013142021,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0079,prxQ,2-Cys peroxiredoxin,Stress response and adaptation,5.0,down,-1.9607711298367687,0.040456214,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0172,ndhH,NADH dehydrogenase I subunit NdhH (chain 7 or delta),Carbohydrate metabolism,6.0,up,1.125002262036385,0.009264155,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0768,hemA,glutamyl-tRNA reductase,Coenzyme metabolism,6.0,down,-1.904080380218634,0.010548066,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0115,crtQ,"9,9^-di-cis-zeta-carotene desaturase",Coenzyme metabolism,7.0,down,-1.730723529125627,0.047911289,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1264,ftsH4,cell division protein FtsH,Stress response and adaptation,7.0,up,1.1005463122684078,0.031126569,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0311,metK,methionine adenosyltransferase,Amino acid metabolism,8.0,up,1.0762257427626056,0.027499196,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0580,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,Stress response and adaptation,8.0,down,-1.6822522842940573,0.015634652,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0769,glgC,glucose-1-phosphate adenylyltransferase,Carbohydrate metabolism,9.0,down,-1.5377890615456022,0.007607891,stationary
10.1128/spectrum.03275-22_light_high_glucose_med4_proteomics,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1699,aroF,3-deoxy-7-phosphoheptulonate synthase,Amino acid metabolism,10.0,down,-1.4818156502696953,0.004141782,stationary
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_07141,,conserved hypothetical protein,Unknown,1.0,down,-21.55027026,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_12751,,conserved hypothetical protein,Unknown,1.0,up,7.960669321,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_02901,,conserved hypothetical protein,Cellular processes,2.0,up,7.942220648,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_RS01390,,tetratricopeptide repeat protein,Unknown,2.0,down,-8.798504141,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_08931,,methyltransferase domain protein,Secondary metabolites,3.0,up,3.078694157,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_11191,hli,high light inducible protein,Stress response and adaptation,3.0,down,-6.844622968,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_03621,,conserved hypothetical protein,Unknown,4.0,up,2.486290791,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_17791,,conserved hypothetical protein,Unknown,4.0,down,-1.700259467,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_09681,,conserved hypothetical protein,Unknown,5.0,up,1.490390867,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_29301,,uncharacterized conserved secreted protein,Unknown,5.0,down,-1.56819647,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_05041,groL1,chaperonin GroEL,Stress response and adaptation,6.0,down,-1.192075272,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_RS06050,,hypothetical protein,Unknown,6.0,up,1.072730018,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_09501,,conserved hypothetical protein,Unknown,7.0,up,1.008352125,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9303_rnaseq,Prochlorococcus MIT9303,Prochlorococcus,RNASEQ,P9303_RS02295,groES,co-chaperone GroES,Post-translational modification,7.0,down,-1.018412343,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT1200,csos4B,pentameric carboxysome shell protein Csos4B (peptide B),Photosynthesis,1.0,up,6.650980658,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_2647,clcD,Hypothetical protein,Secondary metabolites,1.0,down,-3.628624624,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT1118,,nif11-like leader peptide domain protein,Unknown,2.0,up,6.177241555,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_1878,,Hemolysin-type calcium-binding protein,Secondary metabolites,2.0,down,-2.598812262,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT1091,pdxJ,pyridoxine 5^-phosphate synthase,Coenzyme metabolism,3.0,down,-1.955257484,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_2397,,Hypothetical protein,Unknown,3.0,up,5.678590759,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT0237,,possible (AF314193) Toutatis,Unknown,4.0,up,5.526406533,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT2041,,putative dockerin type I repeat,Unknown,4.0,down,-1.73991889,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT0773,,conserved hypothetical protein,Unknown,5.0,up,5.308904965,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT2103,,conserved hypothetical protein,Translation,5.0,down,-1.696509821,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT0075,cobH,precorrin-8X methylmutase,Coenzyme metabolism,6.0,down,-1.640952067,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT0884,,putative RIKEN cDNA 1200003J11; EST AA930106,Unknown,6.0,up,5.264433596,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_0307,,conserved hypothetical protein,Unknown,7.0,down,-1.598121373,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_1041,,conserved hypothetical protein,Unknown,7.0,up,5.191275635,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT1024,,ion transport family protein,Transport,8.0,up,4.991261158,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT2189,evrB,"ATP-binding cassette-type viologen exporter, permease component",Stress response and adaptation,8.0,down,-1.297609551,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT0624,,uncharacterised protein family UPF0102,Transport,9.0,up,4.843545749,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT2059,menA,"1,4-dihydroxy-2-naphthoate phytyltransferase",Coenzyme metabolism,9.0,down,-1.291676389,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_0928,,hypothetical protein,Unknown,10.0,down,-1.283547081,,day 1 and day 3
10.1073/pnas.2213271120_chitosan_addition_mit9313_rnaseq,Prochlorococcus MIT9313,Prochlorococcus,RNASEQ,PMT_2050,,hypothetical protein,Unknown,10.0,up,4.841368652,,day 1 and day 3
10.1128/spectrum.03275-22_dark_low_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0568,gst,glutathione S-transferase,Coenzyme metabolism,1.0,up,1.9169886147821045,0.01600937,darkness
10.1128/spectrum.03275-22_dark_low_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1520,,Predicted protein family PM-12,Unknown,1.0,down,-1.6111254558597092,0.049168055,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0218,ddpD,"peptide/nickel ABC transport system, ATP-binding component",Transport,1.0,up,9.979239991134373,0.011934445,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0242,sul3,sulfate transporter family protein,Transport,1.0,down,-6.649215066343841,0.018250974,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0254,eda,2-keto-3-deoxy-6-phosphogluconate aldolase,Stress response and adaptation,2.0,down,-5.313021036824351,0.000801319,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0895,rsfS,oligomerisation domain protein,Translation,2.0,up,4.933676653484665,0.019632118,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0418,mqoA,malate:quinone oxidoreductase,Carbohydrate metabolism,3.0,up,4.87531443820784,0.005868411,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1401,hupB,DNA-binding protein HU-beta,Regulatory functions,3.0,down,-4.790632101844901,0.002681514,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0022,murC,UDP-N-acetylmuramate-alanine ligase,Cell wall and membrane,4.0,up,4.833854857985089,0.029459416,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0829,ddpX,D-alanyl-D-alanine dipeptidase,Stress response and adaptation,4.0,down,-2.731776369080604,0.002149832,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0794,fur,ferric uptake regulator,Stress response and adaptation,5.0,up,4.708357397770787,0.026453511,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1148,,5-formyltetrahydrofolate cyclo-ligase,Central intermediary metabolism,5.0,down,-2.581848946233256,0.003541547,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0025,ppiB,cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein,Post-translational modification,6.0,up,4.686145183213762,0.026761499,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1428,truB,tRNA pseudouridine(55) synthase,Translation,6.0,down,-2.529036294637842,0.013766578,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0757,dnaG,DNA primase,Replication and repair,7.0,up,4.562260322077864,0.034871145,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1459,cyabrB2,AbrB-like transcriptional regulator involved in photosynthesis regulation,Photosynthesis,7.0,down,-2.4405156266664343,0.017843357,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0335,uvrD,DNA-dependent ATPase I and helicase II,Replication and repair,8.0,up,4.338542372923149,1.46925e-06,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1179,,conserved hypothetical protein,Unknown,8.0,down,-2.2186780056269537,2.09826e-05,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0247,,conserved hypothetical protein,Unknown,9.0,down,-2.1755526810849464,0.019263505,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1521,ydiU,ACR YdiU/UPF0061 family protein,Unknown,9.0,up,4.195508539616652,0.001002689,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0567,dnaA,chromosomal replication initiator protein,Replication and repair,10.0,up,4.0456266903653,0.043800379,darkness
10.1128/spectrum.03275-22_dark_high_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro1445,apt,adenine phosphoribosyltransferase,Nucleotide metabolism,10.0,down,-2.1654038225783268,0.006917014,darkness
10.1128/spectrum.03275-22_light_low_glucose_ss120_proteomics,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),Prochlorococcus,PROTEOMICS,Pro0989,ubiX,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Coenzyme metabolism,1,down,-1.1760804214999845,0.027150737,stationary
